compound,auid,aurl,aurl_http,spacegroup_relax,Pearson_symbol_relax,species
C1,aflow:27d66c3192fa8ff6,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CCs_sv/59/59.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CCs_sv/59,229.0,cI2,['C']
C2,aflow:27d4f78f1bcd189a,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/Ba_svC/306/306.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/Ba_svC/306,227.0,cF8,['C']
C2,aflow:276b66d97a29e700,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CPd_pv/117/117.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CPd_pv/117,194.0,hP2,['C']
C2,aflow:278d96cce87a128e,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/AgC/115/115.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/AgC/115,194.0,hP2,['C']
C1,aflow:27e9ce68c5658fc1,https://aflowlib.duke.edu/31May2000/A2/A2.cif,https://aflowlib.duke.edu/31May2000/A2,229.0,cI2,['C']
C2,aflow:2739519efda75965,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CCs_sv/117/117.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CCs_sv/117,194.0,hP2,['C']
C2,aflow:27831ad8d0e25fa4,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CPt/h1/h1.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CPt/h1,194.0,hP2,['C']
C2,aflow:27d1d9f3795ec08b,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/AgC/h3/h3.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/AgC/h3,194.0,hP2,['C']
C1,aflow:270a3762fd4ec7af,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CTa_pv/f1/f1.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CTa_pv/f1,225.0,cF4,['C']
C2,aflow:28a10984d6db9a0a,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CNi_pv/h1/h1.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CNi_pv/h1,194.0,hP2,['C']
C2,aflow:2853206c940458bc,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CIr/A7.A/A7.A.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CIr/A7.A,227.0,cF8,['C']
C1,aflow:28036d1131fb7e7f,https://aflowlib.duke.edu/06Sep2000/A2/A2.cif,https://aflowlib.duke.edu/06Sep2000/A2,229.0,cI2,['C']
C8,aflow:2818acf274e5c078,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/BCC/C8_ICSD_20351/C8_ICSD_20351.cif,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/BCC/C8_ICSD_20351,229.0,cI16,['C']
C1,aflow:298fa10ba574312b,https://aflowlib.duke.edu/01Apr2000/A1/A1.cif,https://aflowlib.duke.edu/01Apr2000/A1,225.0,cF4,['C']
C2,aflow:291eaa96a2f0e23c,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CIr/h1/h1.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CIr/h1,194.0,hP2,['C']
C2,aflow:2a7a89229ab63fe7,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CSb/h1/h1.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CSb/h1,194.0,hP2,['C']
C1,aflow:2ace24c144705552,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/AgC/b2/b2.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/AgC/b2,229.0,cI2,['C']
C2,aflow:2b01d8e00d0dd825,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CPb_d/305/305.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CPb_d/305,227.0,cF8,['C']
C60,aflow:2b1d807b93f510f3,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/RHL/C60_ICSD_95370/C60_ICSD_95370.cif,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/RHL/C60_ICSD_95370,166.0,hR60,['C']
C1,aflow:2ba5fbca5973d91d,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CMg_pv/b1/b1.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CMg_pv/b1,229.0,cI2,['C']
C4,aflow:2be120d88682ee01,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/HEX/C1_ICSD_187640/C1_ICSD_187640.cif,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/HEX/C1_ICSD_187640,194.0,hP4,['C']
C2,aflow:2b3dd850a68af90a,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/FCC/C1_ICSD_656475/C1_ICSD_656475.cif,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/FCC/C1_ICSD_656475,227.0,cF8,['C']
C1,aflow:2bbab8c167afd4e9,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/Ba_svC/304/304.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/Ba_svC/304,139.0,tI2,['C']
C1,aflow:2c31887758f69fb1,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CMn_pv/303/303.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CMn_pv/303,139.0,tI2,['C']
C4,aflow:2c5576a2fa2532a2,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CTi_sv/317/317.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CTi_sv/317,67.0,oS4,['C']
C2,aflow:2c7e70f5f89e557f,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CW_pv/h1/h1.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CW_pv/h1,194.0,hP2,['C']
C2,aflow:2d31972cd4ed47fd,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CRb_sv/117/117.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CRb_sv/117,194.0,hP2,['C']
C1,aflow:2da6c89550b58829,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CTi_sv/f1/f1.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CTi_sv/f1,225.0,cF4,['C']
C2,aflow:2daa74ef46a26537,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CCo/301/301.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CCo/301,227.0,cF8,['C']
C2,aflow:2dfb0ef2767746c8,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/AsC/115/115.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/AsC/115,194.0,hP2,['C']
C1,aflow:2db7b8e2ba6453c3,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CTa_pv/303/303.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CTa_pv/303,139.0,tI2,['C']
C2,aflow:2e340c17f41bb8c9,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CPt/A7.A/A7.A.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CPt/A7.A,227.0,cF8,['C']
C2,aflow:2ece3aa144ec7b4f,https://aflowlib.duke.edu/20Dec2001/A5/A5.cif,https://aflowlib.duke.edu/20Dec2001/A5,227.0,cF8,['C']
C2,aflow:2e039e09d96c8f4e,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CSb/301/301.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CSb/301,227.0,cF8,['C']
C4,aflow:2e197a6561355f2e,https://aflowlib.duke.edu/20Dec2001/A9/A9.cif,https://aflowlib.duke.edu/20Dec2001/A9,194.0,hP4,['C']
C2,aflow:2e5299453dc8d5f8,https://aflowlib.duke.edu/17Apr2000/A3/A3.cif,https://aflowlib.duke.edu/17Apr2000/A3,194.0,hP2,['C']
C1,aflow:2e50b82677c26c8a,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CI/59/59.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CI/59,229.0,cI2,['C']
C1,aflow:2f497573cbfcec4f,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CSc_sv/f1/f1.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CSc_sv/f1,225.0,cF4,['C']
C2,aflow:2f9b07aac3a1daa1,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CFe_pv/117/117.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CFe_pv/117,194.0,hP2,['C']
C1,aflow:30f2bd8ab4226ed6,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CTl_d/303/303.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CTl_d/303,139.0,tI2,['C']
C4,aflow:3000a1943a44ec96,https://aflowlib.duke.edu/18Jul2000/A9/A9.cif,https://aflowlib.duke.edu/18Jul2000/A9,194.0,hP4,['C']
C1,aflow:30dfeda66f9d0b59,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CRu_pv/303/303.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CRu_pv/303,139.0,tI2,['C']
C1,aflow:3056142a0ca119d6,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CNb_sv/b1/b1.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CNb_sv/b1,229.0,cI2,['C']
C2,aflow:30fda7fddfab48d8,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/Be_svC/302/302.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/Be_svC/302,227.0,cF8,['C']
C2,aflow:31fb3c7f473d0e02,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/RHL/C1_ICSD_31829/C1_ICSD_31829.cif,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/RHL/C1_ICSD_31829,166.0,hR2,['C']
C3,aflow:31755fc54fb9705d,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CSi/323/323.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CSi/323,191.0,hP1,['C']
C3,aflow:32d65157ed36cf04,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CNa_sv/323/323.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CNa_sv/323,191.0,hP1,['C']
C2,aflow:32eacc19f87635b3,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CCr_pv/A7.A/A7.A.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CCr_pv/A7.A,227.0,cF8,['C']
C2,aflow:3212a1f10513fe3a,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/RHL/C1_ICSD_53780/C1_ICSD_53780.cif,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/RHL/C1_ICSD_53780,166.0,hR2,['C']
C1,aflow:321cdaeadf686a68,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CTa_pv/2/2.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CTa_pv/2,225.0,cF4,['C']
C3,aflow:339555e4d107eee6,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CMg_pv/323/323.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CMg_pv/323,191.0,hP1,['C']
C2,aflow:3333f2938b3b65de,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CV_sv/A7.A/A7.A.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CV_sv/A7.A,227.0,cF8,['C']
C1,aflow:33657892d02c8999,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CTl_d/b1/b1.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CTl_d/b1,229.0,cI2,['C']
C1,aflow:33d872a1d9a20a1f,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CSr_sv/2/2.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CSr_sv/2,225.0,cF4,['C']
C1,aflow:3359f365f87ed1c2,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/Bi_dC/b2/b2.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/Bi_dC/b2,229.0,cI2,['C']
C4,aflow:34cdf40736006108,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CY_sv/317/317.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CY_sv/317,67.0,oS4,['C']
C1,aflow:34504a1b86392b61,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/Ba_svC/b2/b2.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/Ba_svC/b2,229.0,cI2,['C']
C2,aflow:35b92e32b821813e,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CCs_sv/305/305.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CCs_sv/305,227.0,cF8,['C']
C1,aflow:360da41c79a8aad3,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CI/303/303.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CI/303,139.0,tI2,['C']
C2,aflow:367b776730c8906c,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CCu_pv/301/301.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CCu_pv/301,227.0,cF8,['C']
C2,aflow:36147094b90f124c,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CPb_d/117/117.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CPb_d/117,194.0,hP2,['C']
C2,aflow:37570d32077cae66,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/Bi_dC/A7.B/A7.B.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/Bi_dC/A7.B,227.0,cF8,['C']
C1,aflow:38ca47537cc8dd68,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/BrC/58/58.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/BrC/58,229.0,cI2,['C']
C1,aflow:38d487967e0a4677,https://aflowlib.duke.edu/08Oct1999/A2/A2.cif,https://aflowlib.duke.edu/08Oct1999/A2,229.0,cI2,['C']
C1,aflow:38837adb2fc61763,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/Be_svC/b2/b2.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/Be_svC/b2,229.0,cI2,['C']
C2,aflow:391e5149c4b9dbc7,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/FCC/C1_ICSD_168170/C1_ICSD_168170.cif,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/FCC/C1_ICSD_168170,227.0,cF8,['C']
C2,aflow:3984faa4a83a4d19,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CSc_sv/A7.A/A7.A.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CSc_sv/A7.A,227.0,cF8,['C']
C1,aflow:3a30637eb35c888e,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CTc_pv/2/2.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CTc_pv/2,225.0,cF4,['C']
C16,aflow:3aac9c6dc9818392,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/ORC/C1_ICSD_88813/C1_ICSD_88813.cif,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/ORC/C1_ICSD_88813,67.0,oS8,['C']
C2,aflow:3ab7e139e1c29c9f,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/FCC/C1_ICSD_182729/C1_ICSD_182729.cif,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/FCC/C1_ICSD_182729,227.0,cF8,['C']
C4,aflow:3bc9eb2c7da5e854,https://aflowlib.duke.edu/17Apr2000/A9/A9.cif,https://aflowlib.duke.edu/17Apr2000/A9,194.0,hP4,['C']
C1,aflow:3b14f0c8e001f1c9,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CZr_sv/59/59.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CZr_sv/59,229.0,cI2,['C']
C2,aflow:3bfd1253bee2bfdb,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CRu_pv/117/117.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CRu_pv/117,194.0,hP2,['C']
C2,aflow:3ca2c031ce5212a0,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CRb_sv/h1/h1.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CRb_sv/h1,194.0,hP2,['C']
C2,aflow:3cb39584c159a07a,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CGe_h/117/117.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CGe_h/117,194.0,hP2,['C']
C2,aflow:3ce5ba66cb994397,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CFe_pv/301/301.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CFe_pv/301,227.0,cF8,['C']
C2,aflow:3c9b3b7313e2e7d8,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CCr_pv/301/301.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CCr_pv/301,227.0,cF8,['C']
C2,aflow:3cac2f0026722a7f,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/B_hC/302/302.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/B_hC/302,227.0,cF8,['C']
C2,aflow:3ce03308fa865147,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/BrC/h3/h3.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/BrC/h3,194.0,hP2,['C']
C2,aflow:3cd1b4ef450554a5,https://aflowlib.duke.edu/06Sep2000/A4/A4.cif,https://aflowlib.duke.edu/06Sep2000/A4,227.0,cF8,['C']
C2,aflow:3dd7d6c5f200d6fe,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CGa_h/117/117.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CGa_h/117,194.0,hP2,['C']
C2,aflow:3db0fe0109c1e7e9,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CPt/305/305.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CPt/305,227.0,cF8,['C']
C8,aflow:3e240881351f183d,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/BCC/C8_ICSD_74655/C8_ICSD_74655.cif,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/BCC/C8_ICSD_74655,206.0,cI16,['C']
C1,aflow:3f68d0557482e86b,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CMo_pv/2/2.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CMo_pv/2,225.0,cF4,['C']
C2,aflow:3f68669897ba2d66,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/FCC/C1_ICSD_53779/C1_ICSD_53779.cif,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/FCC/C1_ICSD_53779,227.0,cF8,['C']
C1,aflow:3f3db270baf0a673,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CHf_pv/b1/b1.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CHf_pv/b1,229.0,cI2,['C']
C1,aflow:3f42e89bd827117d,https://aflowlib.duke.edu/04May1998/A2/A2.cif,https://aflowlib.duke.edu/04May1998/A2,229.0,cI2,['C']
C2,aflow:40f2fa6212ef1fa8,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CTl_d/h1/h1.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CTl_d/h1,194.0,hP2,['C']
C2,aflow:401605ae7d65ddfd,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CLi_sv/117/117.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CLi_sv/117,194.0,hP2,['C']
C3,aflow:41d9be9184b091e6,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CPd_pv/323/323.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CPd_pv/323,191.0,hP1,['C']
C2,aflow:41a64c79ed13efe5,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CIn_d/A7.A/A7.A.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CIn_d/A7.A,227.0,cF8,['C']
C1,aflow:419b3ebedbe037d7,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CTi_sv/b1/b1.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CTi_sv/b1,229.0,cI2,['C']
C2,aflow:411ff15a05acd3bc,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/B_hC/A7.B/A7.B.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/B_hC/A7.B,227.0,cF8,['C']
C2,aflow:419d0b93de8d5dd3,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CSe/117/117.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CSe/117,194.0,hP2,['C']
C2,aflow:424b5d52ddfde982,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CSe/h1/h1.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CSe/h1,194.0,hP2,['C']
C2,aflow:423479be580bceda,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CTe/h1/h1.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CTe/h1,194.0,hP2,['C']
C2,aflow:422bdebcebd9ff04,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/FCC/C1_ICSD_66464/C1_ICSD_66464.cif,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/FCC/C1_ICSD_66464,227.0,cF8,['C']
C2,aflow:42f4c24bfc3d48ba,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/Bi_dC/302/302.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/Bi_dC/302,227.0,cF8,['C']
C1,aflow:42c88957e3eaf6a7,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CV_sv/f1/f1.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CV_sv/f1,225.0,cF4,['C']
C6,aflow:4227ba1408d0dfaf,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CNi_pv/307/307.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CNi_pv/307,227.0,cF8,['C']
C1,aflow:43cac3716dc1943b,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CRu_pv/f1/f1.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CRu_pv/f1,225.0,cF4,['C']
C2,aflow:43ca46d09a5361c2,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CNa_sv/A7.A/A7.A.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CNa_sv/A7.A,227.0,cF8,['C']
C2,aflow:432e3429ce6eaf61,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CCr_pv/117/117.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CCr_pv/117,194.0,hP2,['C']
C4,aflow:440c4eee274b61b6,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/HEX/C1_ICSD_88822/C1_ICSD_88822.cif,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/HEX/C1_ICSD_88822,194.0,hP4,['C']
C1,aflow:45d3717975d16f4e,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CZr_sv/f1/f1.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CZr_sv/f1,225.0,cF4,['C']
C2,aflow:456c7ee7e1fb0011,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CHg/117/117.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CHg/117,194.0,hP2,['C']
C1,aflow:46531329f6401c06,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/B_hC/1/1.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/B_hC/1,225.0,cF4,['C']
C2,aflow:463c86636882f715,https://aflowlib.duke.edu/18Jul2000/A3/A3.cif,https://aflowlib.duke.edu/18Jul2000/A3,194.0,hP2,['C']
C16,aflow:46e1ba01586de02d,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/ORC/C1_ICSD_88817/C1_ICSD_88817.cif,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/ORC/C1_ICSD_88817,65.0,oS16,['C']
C2,aflow:46f047ea47bfccce,https://aflowlib.duke.edu/01Apr2000/A4/A4.cif,https://aflowlib.duke.edu/01Apr2000/A4,227.0,cF8,['C']
C1,aflow:46e798eec2abc1eb,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/AsC/b2/b2.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/AsC/b2,229.0,cI2,['C']
C2,aflow:4733233c2166246e,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CSr_sv/301/301.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CSr_sv/301,227.0,cF8,['C']
C2,aflow:47d95907a353c137,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CIr/301/301.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CIr/301,227.0,cF8,['C']
C2,aflow:488440a20a24fd05,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/AuC/302/302.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/AuC/302,227.0,cF8,['C']
C4,aflow:49749729910b3b8a,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CRe_pv/317/317.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CRe_pv/317,67.0,oS4,['C']
C1,aflow:49f17715e66ab3d3,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CTl_d/59/59.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CTl_d/59,229.0,cI2,['C']
C4,aflow:49222d96990ffc82,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/FCC/C1_ICSD_187639/C1_ICSD_187639.cif,https://aflowlib.duke.edu/AFLOWDATA/ICSD_WEB/FCC/C1_ICSD_187639,227.0,cF16,['C']
C3,aflow:4983a537c84b71d3,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CSr_sv/323/323.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CSr_sv/323,191.0,hP1,['C']
C1,aflow:4a87b148fa636c6f,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CCs_sv/f1/f1.cif,https://aflowlib.duke.edu/AFLOWDATA/LIB2_RAW/CCs_sv/f1,225.0,cF4,['C']
